"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"哈哈零兽","智能硬件产品经理","15k-25k","深圳 ","经验3-5年","本科及以上","全职","智能硬件","14:02  ","人工智能,期权激励","岗位职责：","深圳-南山区-大冲-桑达科技大厦601","2018-08-13 14:54:04"
"广发信用卡中心","机器学习高级专家","25k-45k","广州 ","经验3-5年","硕士及以上","全职","数据挖掘 | NLP | 算法 | 搜索","10:29  ","机器学习,深度学习,金融科技","工作目标：","广州-天河区-珠江新城珠江西路10号高德置地夏广场C座","2018-08-13 14:54:08"
"用友","知识图谱专家","30k-50k","北京 ","经验5-10年","本科及以上","全职","大数据","2018-07-21  ","福利好,平台大","职位描述：","北京-海淀区-西北旺-北京市海淀区北清路68号用友软件园","2018-08-13 14:54:14"
"云知声iot","AI产品经理（智能硬件）J10058","25k-40k","北京 ","经验3-5年","本科及以上","全职","智能硬件 | 智能硬件","14:39  ","年终多薪,六险一金,人工智能,紧邻地铁","工作职责:岗位职责：1、负责语音产品的功能设计和拓展。 2、对语音类产品的各项体验进行设计，能够数字量化相关指标，并进行提升。 3、建立语音类产品的相关工作流程和评估手段，提升研发效率。 4、分析市场语音产品竞品，捕捉市场需求，提出改善方向，提升产品竞争力。5、参与设计智能硬件相关产品及相关APP设计工作。任职资格:任职资格：1、3年以上互联网产品经理。2、参与过语音或人工智能相关的产品设计工作。 3、了解工业设计，人机交互的各种专业手段。 4、语音类公司产品人员优先。5、有医疗产品工作经验优先。","北京-朝阳区-太阳宫中路16号院1号楼冠捷大厦12层","2018-08-13 14:54:19"
"招商银行信用卡中心","机器学习工程师","30K-50K","上海 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 算法","1天前  ","福利待遇佳","工作职责：","上海-浦东新区-来安路686号","2018-08-13 14:54:22"
"银兴数立方","高级UI设计师","10k-20k","广州 ","经验1-3年","本科及以上","全职","交互 | UI","08:51  ","大数据,扁平化管理,上升空间大","岗位职责：1. 根据人工智能处理和预测分析平台的产品需求，独立完成产品的原型设计，从用户体验的角度出发，提出产品的交互设计、界面设计及操作流程方案","广州-天河区-林和-林和西路3-15号耀中广场A座3717-18","2018-08-13 14:54:25"
"江融信","前端工程师","9k-15k","广州 ","经验1-3年","大专及以上","全职","互联网金融 | 银行 | HTML | Javascript | CSS","10:38  ","六险一金,年终奖金","需要满足如下条件就能上岗：","广州-天河区-天河城-保利洛克维中景大厦","2018-08-13 14:54:30"
"腾讯无线研发部","MIG03-智能产品测试经理（...","15k-30k","深圳 ","经验5-10年","本科及以上","全职","大数据 | 测试 | 功能测试","11:11  ","大平台","岗位要求1.计算机或者相关专业，本科及以上学历，5年以上品质管理或产品开发经验，且2年以上团队管理经验；2.对软件测试质量保证、软件测试流程和方法有良好的理解和积累，在软件研发过程中熟知常用质量控制手段；3.熟练掌握至少一种编程语言，包括但不限于C/C++、Java、Python、Shell等，具备自动化测试及框架建设经验；4.具有较坚实的理论基础，有追求卓越的理想和团队合作精神，愿意学习和开辟新领域者；5.有模式识别学习经历、工作经历的优先；6.有学习研究过人工智能、机器学习、大数据分析、应用数学等优先。岗位职责1.根据组内项目情况，定制团队工作计划，按照测试计划保证测试工作的质量；2.负责测试工具和测试手段的不断完善创新，引入新的测试框架和策略，最大限度提高测试效率和质量；3.把控团队内业务情况，收集、统计和分析测试反馈，对测试方案可能出现问题进行评估改进；4.利用大数据处理分析、算法分析等测试手段解决研发过程问题，提升产品质量；5.研究AR、VR和AI相关产品的评测及性能优化方法，建设整体测试质量评估体系，包括自动化建设，并落实项目。""","深圳-南山区-科技园-大族科技中心","2018-08-13 14:54:39"
"字节跳动","头条实验室工程师-计算机视觉","25k-50k","上海 ","经验1-3年","本科及以上","全职","图像处理","11:27  ","弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，五险一金",,"上海-徐汇区-上海市徐汇区田林路130号氪空间","2018-08-13 14:54:44"
"同花顺AI人工智能事业部","AI人工智能—运营配置","5k-8k","杭州 ","经验应届毕业生","本科及以上","全职","运营 | 金融 | 产品运营","2018-08-01  ","上市公司,人工智能,互联网金融,17薪","职位描述：","杭州-余杭区-荆长大道同顺街18号","2018-08-13 14:54:51"
"京东集团微信手Q业务部","大数据挖掘工程师（微信手Q...","15k-30k","深圳 ","经验1-3年","本科及以上","全职","电商 | 大数据 | 数据挖掘","3天前  ","商业保险,餐费补贴,班车接送,绩效奖金","岗位职责：","深圳-宝安区-翻身路-海秀路21号龙光世纪大厦B座6层","2018-08-13 14:54:55"
"第四范式交付部门","AI项目架构师","20k-35k","上海 ","经验3-5年","本科及以上","全职","Java | Hadoop","13:23  ","技术氛围好,牛人多多,弹性工作,福利多多","工作职责：","上海-浦东新区-世界广场27层","2018-08-13 14:55:01"
"美业邦","美容院店铺智能化解决方案...","30k-60k","北京 ","经验5-10年","本科及以上","全职","营销","2018-07-30  ","大咖多,奖金多,氛围好,公司靠谱","岗位职责：","北京-朝阳区-四惠-四惠伊莎文化广场","2018-08-13 14:55:05"
"招商银行信用卡中心信息技术部","机器学习工程师","30K-50K","上海 ","经验3-5年","本科及以上","全职","数据挖掘","1天前  ","福利待遇佳","工作职责：","上海-浦东新区--来安路686号","2018-08-13 14:55:08"
"Shopee开发部","数据平台高级研发工程师","30k-50k","深圳 ","经验3-5年","本科及以上","全职","大数据 | Java | 数据挖掘 | 数据分析","10:32  ","福利多,平台大,发展快","工作职责：","深圳-南山区-科技园-科苑南路中国储能大厦","2018-08-13 14:55:12"
"爱奇艺","智能硬件产品经理","20k-35k","北京 ","经验3-5年","本科及以上","全职","智能硬件","09:54  ","12天年假,发展空间大","岗位职责：1. 负责AI相关产品形态在OTT端的探索和落地，参与产品规划、需求定义、开发、测试和上线的全流程，并对产品最终效果负责2. 协调内外部资源，推进产品项目全流程的高效运转，并保证产品上线质量3. 关注竞品及数据情况，主动挖掘产品需求和业务改进点，并形成产品可行性方案工作要求：1. 本科及以上学历，3年以上互联网产品经验，至少主导过1次产品从0到1，有人工智能相关产品经验优先2. 对人工智能硬件领域有强烈的兴趣，有自己的思考和见解3. 有好奇心，思维活跃，具备创新意识，持续学习能力强4. 优秀的跨部门沟通协调能力，具有一定的项目管理经验5. 最重要的一点，极强的责任心，有独当一面的能力和欲望","北京-海淀区-中关村-海淀北一街2号爱奇艺创新大厦","2018-08-13 14:55:16"
"主线科技","市场专员","4k-8k","北京 ","经验不限","本科及以上","全职","文案/策划","10:22  ","行业前景好,薪资福利好,工作氛围好,晋升空间大","岗位职责：","北京-海淀区-互联网金融中心","2018-08-13 14:55:19"
"海知智能B端产品部","用户体验设计师（知识图谱...","15k-30k","深圳 ","经验不限","本科及以上","全职","金融 | 交互 | 用户体验","3天前  ","创新前沿,弹性工作,成长空间大",,"深圳-南山区-大冲-科兴科技园A3","2018-08-13 14:55:22"
"金山云","调度算法工程师","25k-40k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 算法 | 深度学习","14:29  ","免费食堂,优秀团队,周末双休,年底双薪","职责：负责CDN调度系统设计和研发  要求： 1. 熟练掌握java/Golang至少一种开发语言，有1-3年工作经验；熟悉常用Linux操作和命令，掌握1-2种脚本语言。 2. 扎实的基本数据结构和算法基础。 3. 熟悉计算机网络基础协议栈，了解DNS原理。 4. 对图论、动态规划类、自动控制类算法或者机器学习算法有深入研究，并有相关项目经验，有OI，ACM/ICPC，google编程挑战赛等算法竞赛经验者优先。 5. 对智能调度体系有浓厚兴趣，有学习热情，关注前沿技术，不断提升自己在人工智能、运筹优化等方向的能力。","北京-海淀区-西北旺-上地创新大厦","2018-08-13 14:55:27"
"中移在线服务有限公司IT系统部","系统可用性架构师（SRE）","15k-25k","郑州 ","经验3-5年","本科及以上","全职","系统架构 | 架构师","11:49  ","平台高,前景好,提升快,福利好","岗位职责：","郑州-高新区-中移在线服务有限公司","2018-08-13 14:55:33"
"云知声AI Labs","语音识别软件工程师(J10192)","15k-25k","北京 ","经验1-3年","硕士及以上","全职","C++","14:38  ","人工智能,工作居住证,年终多薪","工作职责:1. 负责语音识别引擎的功能开发以及性能优化2. 负责语音识别引擎在不同平台上的移植和优化3. 负责语音识别引擎相关工具的开发与维护，以及相关工具文档的撰写4. 负责与产品部门对接引擎输出，提供技术支持任职资格:任职资格：1. 具有 linux 下的 c/c++ 开发经验；熟练使用 python,shell,git；2. 对语音识别，人工智能，IoT 感兴趣，对工作热爱，认真负责3. 思维严谨，具备快速定位，解决问题的能力4. 有较强的编程能力和良好的代码风格，学习能力强，热爱编程5. 计算机基础知识扎实，熟悉基本数据结构和算法6. 能够积极沟通，有责任心，有团队合作精神，对技术研发感兴趣，有较强的钻研精神，动手能力强7. 有语音识别，信号处理，机器学习经验者优先","北京-朝阳区-太阳宫中路16号院1号楼冠捷大厦12层","2018-08-13 14:55:36"
"Face++SNU","高级测试开发工程师","20k-35k","北京 ","经验5-10年","本科及以上","全职","测试 | 软件测试","14:36  ","大牛多,挑战大","工作职责:1. 根据产品特点，开发合适测试工具或自动化方案，提高测试效率。2. 参与测试平台设计和搭建和安防产品Benchmark建立。3. 设计执行测试用例，跟踪产品缺陷或问题。4. 与PM，开发和交付人员沟通产品设计和架构定位项目问题。任职资格:1. 985/211院校统招本科以上学历。2. 4年以上测试开发工作经验。3. 具有设计和开发测试工具和测试平台经验。4. 精通Python/Perl/Shell，有一定C++开发经验5. 熟悉jenkins/git，熟悉CICD常用方法和工具6. 有一定数据统计分析和建模能力，和复杂分布式系统测试经验。7. 热爱人工智能行业应用和测试技术，具有快速学习能力。8. 有人工智能算法测试背景优先。","北京-海淀区-北京市海淀区融科资讯中心A座3层","2018-08-13 14:55:41"
