"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"沪江智能学习实验室（HILL）","资深语音/音频处理研发工...","25k-50k","上海 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习","15:48  ","免费零食 技术大牛 上市前夜",,"上海-浦东新区-张江-浦东软件园博云路2号浦软大厦6-8楼","2018-08-13 22:49:07"
"中移在线服务有限公司IT系统部","语音算法工程师","35k-60k","上海 ","经验3-5年","硕士及以上","全职","人工智能 | 算法","11:49  ","五险一金,企业年金,带薪休假,通信餐补","工作内容/职位描述：","上海-普陀区-长寿路","2018-08-13 22:49:11"
"讯码科技","图像识别算法工程师","20k-25k","广州 ","经验1-3年","硕士及以上","全职","深度学习 | 语音识别 | 图像处理 | 算法","11:23  ","待遇优,福利全,环境赞,领导好","岗位职责：","广州-番禺区-大学城-青蓝街26号数字家庭基地研发楼3层","2018-08-13 22:49:15"
"普强信息ASR","语音算法工程师","15k-30k","北京 ","经验不限","硕士及以上","全职","人工智能 | 机器学习 | 算法","10:11  ","大牛多,年底双薪,期权,免费班车","岗位职责：1、负责语音识别相关技术的开发；2、负责语音识别中声学模型的优化和训练工作，并为语音其他模块提供机器学习算法的支持；3、负责离线语音识别系统的实现和性能优化。","北京-海淀区-永丰路和北清路交汇处东南角四维图新大厦F座2层","2018-08-13 22:49:18"
"地平线机器人","语音信号处理开发工程师","15k-25k","南京 ","经验不限","学历不限","全职","语音处理","10:38  ","弹性工作","工作职责:• 负责语音识别前端的信号处理算法的设计和实现• 配合语音识别工程师优化识别系统的整体性能• 配合相关同事进行算法定点化的工作• 能够根据具体项目调优信号处理算法任职资格:• 熟悉基本的语音信号处理知识• 至少了解AEC\AGC\BSS\BF\DOA\NS\ Dereverberation一种算法，并参与过实际项目• 有过智能语音音箱，智能语音玩具，车载语音控制系统，智能语音后视镜，智能语音家居等开发经验者优先• 有较强的C/C++代码能力，了解linux/android 系统，接触过shell，python等基本脚本代码 • 计算机、电子信息、声学、水声相关专业毕业，本科以上学历• 工作经验5年以内","南京-栖霞区-尧化-兴智科技园","2018-08-13 22:49:21"
"四方伟业人工智能产品部","算法工程师（语义识别方向）","20k-40k","成都 ","经验不限","硕士及以上","全职","语音识别 | 算法 | 建模 | 人工智能","2018-07-26  ","大平台","任职条件：","成都-武侯区-创业路-都市高新区高朋大道科园三路四号火炬时代C区2楼","2018-08-13 22:49:25"
"科大讯飞","研究员（图像识别）","10k-20k","武汉 ","经验3-5年","本科及以上","全职","视频 | 深度学习 | 图像处理 | 模式识别","08:54  ","前沿技术、平台大、领导nice","岗位职责","武汉-东湖新技术开发区-光谷-光谷软件园A2栋","2018-08-13 22:49:28"
"好未来大数据部","大数据部-算法工程师（图像...","25k-50k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 图像处理 | 模式识别 | 算法","10:12  ","纽交所上市,互联网教育,行业领跑,六险一金","工作职责:1、负责图像识别相关算法的实现2、负责图像识别技术在教学产品中应用落地的相关开发3、负责维护已有算法的维护和版本更新任职资格:1、2-4年以上计算机视觉，图像处理，模式识别相关经验，熟悉计算机视觉，图像处理，模式识别相关算法2、熟悉基于深度学习的计算机视觉相关算法的开发，熟悉CNN等典型深度学习模型的使用场景和使用方法，至少熟悉一种目前流行的深度学习框架3、熟悉C++，Python开发语言，熟悉Linux下算法的开发与部署4、计算机、数学、统计相关专业，硕士及以硕士以上学历","北京-海淀区-丹棱SOHO","2018-08-13 22:49:32"
"英然信息技术（上海）有限公司","图像识别工程师","3k-5k","武汉 ","经验不限","本科及以上","实习","图像处理","3天前  ","高级","职责描述","武汉-洪山区-关山大道光谷软件园D8栋恒隆大楼1F","2018-08-13 22:49:35"
"万为智能研发部","录音或语音处理丰富经验者...","8k-12k","长沙 ","经验5-10年","本科及以上","全职","硬件制造 | 嵌入式 | 电路设计","2018-08-09  ","人工智能,带薪年假,创业公司,团队活动","岗位职责：","长沙-岳麓区-麓谷-麓谷企业广场F1栋16楼","2018-08-13 22:49:39"
"驰声科技研发中心","语音工程师","10k-20k","苏州 ","经验3-5年","硕士及以上","全职","其他高端技术职位","2018-08-08  ","推动智能技术的应用实现技术的最大价值","Dear 程序猿：","苏州-工业园区-独墅湖-星湖街328号创意产业园","2018-08-13 22:49:43"
"一下科技媒体研发部","音频或图像处理识别算法工...","20k-40k","北京 ","经验1-3年","本科及以上","全职","视频 | 图像处理 | 算法","09:19  ","发展空间 行业top","岗位职责: ","北京-朝阳区-望京-浦项中心A座31层","2018-08-13 22:49:46"
"爱云校广州研发中心","算法研发工程师（图像识别...","12k-18k","广州 ","经验1-3年","本科及以上","全职","图像处理 | 模式识别 | 算法","20:44  ","五险一金","工作职责：","广州-天河区-天河公园-中山大道华景软件园","2018-08-13 22:49:49"
"证通股份","人工智能语音训练师","13k-18k","上海 ","经验1年以下","本科及以上","全职","金融 | 人工智能","17:25  ","公司环境好","1、负责智能客服机器人知识库的构建、录入、训练；2、负责语音识别训练。    ","上海-浦东新区-金桥-新金桥路27号","2018-08-13 22:49:52"
"中移在线服务有限公司IT系统部","语音算法研究","20k-25k","郑州 ","经验3-5年","硕士及以上","全职","教育 | 人工智能 | 机器学习 | 模式识别 | 算法","11:49  ","五险一金,企业年金,带薪年假,通话餐补","1、负责语音识别技术的声学模型、信号处理、语音识别、情绪识别等相关算法的研究；","郑州-高新区-郑州","2018-08-13 22:50:07"
"地平线机器人","语音信号处理开发工程师","15k-25k","南京 ","经验3-5年","本科及以上","全职","视频","10:38  ","弹性工作","工作职责:• 负责语音识别前端的信号处理算法的设计和实现• 配合语音识别工程师优化识别系统的整体性能• 配合相关同事进行算法定点化的工作• 能够根据具体项目调优信号处理算法任职资格:• 熟悉基本的语音信号处理知识• 至少了解AEC\AGC\BSS\BF\DOA\NS\ Dereverberation一种算法，并参与过实际项目• 有过智能语音音箱，智能语音玩具，车载语音控制系统，智能语音后视镜，智能语音家居等开发经验者优先• 有较强的C/C++代码能力，了解linux/android 系统，接触过shell，python等基本脚本代码 • 计算机、电子信息、声学、水声相关专业毕业，本科以上学历• 工作经验5年以内","南京-栖霞区-尧化-兴智科技园","2018-08-13 22:50:12"
"51公积金管家数据服务项目组","图像识别工程师（管家线）","7k-14k","杭州 ","经验1-3年","本科及以上","全职","医疗健康 | C#/.NET | 图像处理 | 算法 | 模式识别","10:07  ","大牛导师,百万级用户,公司氛围好,扁平化发展","岗位职责：","杭州-西湖区-双龙街199号金色西溪B座6楼","2018-08-13 22:50:17"
"奇点汽车智能车联","语音应用开发工程师","15k-20k","北京 ","经验3-5年","本科及以上","全职","Android","09:33  ","五险一金 带薪年假 午餐补助 扁平管理",,"北京-朝阳区-三里屯-嘉铭中心B座2层","2018-08-13 22:50:21"
"大道智创","语音互交工程师","8k-15k","深圳 ","经验1-3年","本科及以上","全职","C++ | Python | 算法","09:22  ","五险一金,弹性工作,下午茶,团队氛围好","岗位职责：","深圳-南山区-塘兴路众创产业园B54栋集动空间三楼309-310","2018-08-13 22:50:26"
"RokidR-Lab","手势识别算法工程师（实习生）","4k-5k","杭州 ","经验应届毕业生","本科及以上","实习","机器学习 | 计算机视觉 | 图像处理 | 模式识别","2018-07-23  ","技术大牛,人工智能,扁平化团队,快速成长","岗位职责：","杭州-余杭区-西溪-西溪艺术集合村","2018-08-13 22:50:30"
"白虹软件研发中心","图像识别算法工程师","9k-15k","武汉 ","经验1-3年","本科及以上","全职","教育 | 大数据 | 机器学习 | 深度学习 | 图像处理 | 算法","15:18  ","车牌,人脸,图像识别,算法","岗位职责：1、使用深度学习完成图像分割，目标提取等相关方向的研发工作；2、包含但不仅限于算法的实现，调优，数据样本的获取和整理，开发文档的编写。任职要求：1、熟悉python编程；","武汉-洪山区-武汉市光谷大道61号智慧园19栋（金融港旁边）","2018-08-13 22:50:34"
"涂鸦智能云端开发部","java开发工程师-语音AI工程化","15k-25k","杭州 ","经验不限","本科及以上","全职","Java","2018-08-06  ","弹性时间,氛围轻松,五险一金,行业前景好","岗位职责","杭州-西湖区-古墩路-古墩路87号浙商财富中心3号楼7-8层","2018-08-13 22:50:39"
"Aibee","商品识别算法科学家/工程师","30k-60k","北京 ","经验1-3年","本科及以上","全职","机器学习 | 计算机视觉 | 图像处理 | 模式识别","2天前  ","创业公司,技术大牛,免费午晚餐","我们希望将最前沿的AI科技应用于最Fancy的创新应用，改变每个人的生活。","北京-海淀区-西北旺-上地三街金隅嘉华大厦B座1201","2018-08-13 22:50:42"
"拍拍贷语音系统支持","语音系统研发工程师","20k-32k","上海 ","经验5-10年","本科及以上","全职","软件开发","2018-07-31  ","环境好,待遇佳","职位描述：","上海-浦东新区-上海市浦东新区丹桂路999号G1栋","2018-08-13 22:50:46"
"宽凳科技研发部","图像识别工程师","20k-40k","北京 ","经验1-3年","本科及以上","全职","深度学习 | 图像处理 | 模式识别 | 算法","09:43  ","技术导向,人工智能,免费健身,免费零食","1）负责公司产品图像中地图要素自动化识别技术，包括目标检测、分类、识别、分割、语义理解等算法的研究与实现。","北京-朝阳区-小亮马桥路安家楼路1号院7号楼1层","2018-08-13 22:50:50"
"好未来","图像识别工程师","40k-60k","北京 ","经验5-10年","本科及以上","全职","图像处理 | 人工智能","2018-08-09  ","年终奖,五险一金","工作职责：1. 负责学而思网校图像识别技术，尤其是OCR技术的研发和优化2. 负责沟通、承接和实施图像处理、识别业务的需求工作要求：1. 为人踏实负责，具有团结合作精神；2. 本科及以上学历，工作5年及以上；3. 掌握c/c++语言，熟悉常用算法、数据结构和设计模式，熟练使用openCV；4. 5年以上图像处理、识别经验，包括但不限于：传统图像处理算法，特征描述提取、图像匹配、目标定位、图像分析等，擅于特定背景或样本的算法设计和方案定制；5. 有OCR项目经验者优先6. 有机器学习背景者优先","北京-海淀区-中关村-中关村科贸电子城A座7层","2018-08-13 22:50:54"
"万为智能研发部","图像识别算法工程师","8k-15k","长沙 ","经验3-5年","本科及以上","全职","图像处理 | 模式识别 | 算法","2018-08-09  ","五险一金,股份期权,带薪年假,补助补贴","岗位职责：","长沙-岳麓区-麓谷-麓谷企业广场F1栋16楼","2018-08-13 22:50:58"
