"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"习美科技开发部","软件开发工程师","5k-8k","乌鲁木齐 ","经验1-3年","大专及以上","全职","信息安全 | Java","10:12  ","Java,C++,平台开发,软件开发","1.岗位职责：","乌鲁木齐-新市区-南湖-鲤鱼山南路赛博特汽配市场E区5号楼3楼","2018-08-13 19:25:24"
"博奥特科技华南中心","中高级测试工程师","12k-20k","深圳 ","经验3-5年","大专及以上","全职","测试 | 脚本 | 自动化 | 性能测试","09:01  ","金融项目","1、主要负责行员A -厅堂&平台&广告机或创新项目人脸识别、ocr识别等常规需求测试及探索性测试（包含不限于对功能、性能方向的测试）；","深圳-罗湖区-火车站-平安银行大厦","2018-08-13 19:25:28"
"橙鹰技术部","视频算法专家/高级专家","30k-50k","杭州 ","经验不限","本科及以上","全职","视频","2018-08-03  ","阿里旗下,大牛多,工作氛围好,发展空间大","岗位职责：","杭州-余杭区-仓前-文一西路998号海创园4号楼908","2018-08-13 19:25:31"
"中化能源科技有限公司科技组","人工智能负责人","20k-40k","北京 ","经验5-10年","本科及以上","全职","人工智能 | 深度学习","2018-07-18  ","充分授权,管理简化,体制创新,目标导向"," 职位描述：","北京-海淀区-中关村海淀北二街10号泰鹏大厦11层","2018-08-13 19:25:34"
"缤果盒子创新中心","深度学习算法架构师","30k-60k","北京 ","经验3-5年","硕士及以上","全职","深度学习","16:14  ","弹性工作,股票期权,精英团队,技术驱动","岗位职责:1、负责深度学习平台研发；2、研发人脸识别、物品识别、检测与跟踪、行人跟踪与统计、动作识别等功能产品；3、保证以上产品可以在现有平台上正常运转。","北京-朝阳区-宝能中心B座14层","2018-08-13 19:25:39"
"格灵深瞳技术支持部","技术支持（兰州）","8k-15k","兰州 ","经验3-5年","本科及以上","全职","IT支持 | 运维","12:58  ","不定期团建","职位描述","兰州-七里河区-兰州","2018-08-13 19:25:42"
"佳都科技商用智能产品事业部","android高级工程师","10k-15k","广州 ","经验5-10年","本科及以上","全职","Android","16:53  ","双休,免费班车,餐饮补贴,智能产品","岗位职责：","广州-天河区-新岑四路2号佳都智慧大厦","2018-08-13 19:25:54"
"广州欧科","三维算法工程师","15k-20k","广州 ","经验1年以下","硕士及以上","全职","人工智能 | 图像处理 | 算法 | 大数据 | 企业服务","13:42  ","班车接送,五险一金,年终奖金,定期体检","1、负责图像、全景图像、视频方向的算法研究和开发；","广州-萝岗区-广州市高新技术产业开发区科学城科学大道162号创意大厦B2第14层","2018-08-13 19:26:00"
"猎户星空计算机视觉","C++研发工程师（机器人算法...","18k-35k","北京 ","经验3-5年","学历不限","全职","C","11:22  ","牛人云集，扁平管理，前景无限","岗位职责：优化现有前向库运算速度/内存消耗","北京-朝阳区-团结湖-北京市朝阳区工体北路甲二号盈科中心裙房办公楼1-4层","2018-08-13 19:26:06"
"Uni-Ubi研发中心","产品经理【PD】","15k-25k","杭州 ","经验3-5年","本科及以上","全职","智能硬件 | 通信/网络设备 | 产品策划 | 需求分析 | 产品设计 | SaaS","11:05  ","人脸识别,股票期权,优质团队,弹性工作","岗位职责：","杭州-余杭区-仓前-文一西路998号海创园4幢","2018-08-13 19:26:10"
"元谋智能机器人","ROS算法工程师","9k-18k","苏州 ","经验1-3年","本科及以上","全职","移动互联网 | 硬件制造 | 人工智能 | 算法","08:15  ","算法,人工智能,机器人,软件","任职要求：","苏州-工业园区-独墅湖-星湖街328号创意产业园6栋702","2018-08-13 19:26:13"
"紫川软件","Android开发工程师","10k-16k","深圳 ","经验3-5年","大专及以上","全职","移动端 | Android","07:37  ","福利丰厚；年度旅游；定期体检","岗位职责：","深圳-福田区-深南中路新闻大厦","2018-08-13 19:26:16"
"美的集团IT共享技术","AI高级算法工程师","30k-50k","佛山 ","经验不限","博士及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 图像处理","2018-07-29  ","大牛云集,技术氛围好,竞争力薪资,福利礼包","【岗位职责】","佛山-顺德区-美的大道美的总部大楼","2018-08-13 19:26:32"
"习美科技系统开发部","高级JAVA软件工程师","8k-15k","乌鲁木齐 ","经验3-5年","大专及以上","全职","大数据 | Java | 架构师","10:13  ","股权激励,补贴福利,创业平台,项目奖金","1.岗位职责：","乌鲁木齐-新市区-鲤鱼山南路赛博特汽配市场E区5号楼3楼","2018-08-13 19:26:36"
"趣致股份技术部","高级软件工程师（安卓嵌入...","12k-24k","上海 ","经验3-5年","大专及以上","全职","嵌入式","13:26  ","五险一金,员工旅游","岗位职责：","上海-徐汇区-斜土路-小木桥路681号外经大厦17楼","2018-08-13 19:26:39"
"通联数据","图像算法工程师-中国-00309","20k-40k","上海 ","经验1-3年","硕士及以上","全职","图像处理 | 机器学习 | Java | Python","13:24  ","技术氛围浓,办公环境好","工作地点：北京、上海","上海-虹口区-塘沽路463号华虹国际大厦","2018-08-13 19:26:42"
"格灵深瞳技术支持部","技术支持（广州）","8k-15k","广州 ","经验3-5年","本科及以上","全职","IT支持 | 运维","12:58  ","扁平化管理","职位描述","广州-从化市-广州市","2018-08-13 19:26:45"
"深瞐科技算法部","高级算法工程师","15k-30k","武汉 ","经验1-3年","硕士及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 算法","11:22  ","五险一金,餐话交补,年终奖金,弹性工作制","岗位职责：","武汉-东湖新技术开发区-武大科技园武大园东路航域二区B3栋1488","2018-08-13 19:26:48"
"Uni-Ubi研发中心","Android Framework工程师","15k-25k","杭州 ","经验3-5年","本科及以上","全职","智能硬件 | 信息安全 | C/C++ | Windows | Phone | Android | Javascript","11:06  ","人工智能,扁平化管理,弹性工作,员工旅游","岗位职责：","杭州-余杭区-仓前-文一西路998号海创园4幢","2018-08-13 19:26:51"
"微创ITO","Web前端开发工程师（赴商汤）","10k-13k","上海 ","经验5-10年","本科及以上","全职","HTML5 | Javascript | Angularjs | Web前端","10:04  ","带薪年假,六险一金,补充医疗,年终奖金","赴商汤科技","上海-徐汇区-龙华-龙腾大道2835号百汇园","2018-08-13 19:26:54"
"酷狗音乐直播","ZBBU-图像识别算法工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","深度学习 | 图像处理","2018-08-06  ","六险一金,13薪,绩效奖金,餐补等","工作职责:1、负责深度学习框架搭建，包括深度学习算法优化及系统研发；2、支持直播、短视频相关深度学习产品的研究。任职资格:1、计算机、模式识别、数学等相关专业，硕士以上学历；2、扎实的深度学习基础，熟悉tensorflow等深度学习框架，能优化深度学习算法； 3、精通C++，精通高性能、高并发编程，对系统结构和优化有深刻理解； 4、在人脸识别、前后背景分离、肢体动作识别与人体关键点识别等方面有深厚的研究背景，有落地应用优先。5、良好的英语阅读能力，良好团队合作精神，有责任感，学习能力强，追求卓越。","北京-朝阳区-大望路-光华路甲8号和乔大厦B208","2018-08-13 19:26:58"
"酷云互动技术开发部","图像算法工程师","17k-30k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 模式识别","16:00  ","弹性工作,领导好,福利健全,美女多","岗位职责：","北京-东城区-雍和宫雍和大厦B座15层","2018-08-13 19:27:02"
"新浪微博微博机器学习研发部","机器学习研发部-图像高级/...","20k-40k","北京 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 图像处理 | 模式识别","2018-07-25  ","大平台,福利待遇好,发展前景好","【职位描述】","北京-海淀区-马连洼-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 19:27:06"
"猎户星空计算机视觉","计算机视觉算法专家","40k-70k","北京 ","经验5-10年","硕士及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 图像处理","11:22  ","牛人密布,高薪","职位描述：","北京-朝阳区-团结湖-北京市朝阳区工体北路甲二号盈科中心裙房办公楼1-4层","2018-08-13 19:27:09"
"奥比中光XLAB","计算机视觉算法工程师","20k-40k","深圳 ","经验5-10年","硕士及以上","全职","DB2 | DBA","10:03  ","平台好","岗位职责：","深圳-南山区-高新区联合总部大厦12楼","2018-08-13 19:27:13"
"云之梦科技AI工程中心","移动平台计算优化高级工程师","15k-25k","深圳 ","经验3-5年","本科及以上","全职","软件开发 | C++","09:04  ","双休7.5,福利待遇好,发展空间大,工作氛围好",,"深圳-南山区-南山医院-后海大道2388号怡化金融科技大厦10层","2018-08-13 19:27:20"
"达闼科技","智慧社区项目经理","18k-30k","深圳 ","经验5-10年","本科及以上","全职","项目管理 | 解决方案","2018-07-25  ","智慧社区,人工智能,发展空间大,股票期权","岗位职责：1、负责智慧社区项目管理工作，负责公司人工智能产品的应用落地解决方案、制订项目计划；2、负责公司AI人脸识别通行智能门禁、AI图像商品识别智能零售机器人等智慧社区项目的规划和建设实施，负责项目进度管理、成本控制、质量控制、风险管理，定期总结和汇报项目进展； 3、与客户沟通和管理客户需求，协调项目内、外部资源；4、保证项目计划的正常执行，在预算成本范围内按规定的质量和进度达到项目目标；5、协助推进项目方案落地、推广实施、培训和日常运维工作。任职要求：1、统招本科及以上学历，5年以上相关工作经验；2、有智慧社区项目管理或产品策划、测试或实施相关工作背景，对社区中的人、车、设备的管理流程、方法和系统有一定的了解。具有开创性的互联网思维，有专业和独到的眼光，对新型技术和产品敏感；3、、具有一定的产品软硬件知识，对项目管理过程中出现的技术问题能独立分析和处理。熟悉智能终端设备、物业行业应用系统等相关产品的业务流程、研发流程，了解“大数据、物联网、人工智能”等前沿技术发展动态；4、能跨部门、跨公司合作和沟通，与业务、研发、测试、运维、实施等部门合作，积极协调部门内外资源、公司内外资源，跟踪和解决各种问题，对项目进度和质量负责。5、有优秀的客户沟通和协调能力，有大客户项目管理经验者优先；6、拥有专业的项目管理资格证书，比如PMP者，优先考虑；7、具有智慧社区项目的产品规划设计或研发测试等相关工作经验的，优先考虑。","深圳-南山区-海天二路软件产业基地五栋E座903A","2018-08-13 19:27:26"
"美的集团IT共享技术","AI高级算法工程师","30k-50k","广州 ","经验不限","博士及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 算法","2018-07-29  ","大牛云集,技术氛围好,竞争力薪资,福利礼包","【岗位职责】","广州-南沙区-美的南沙工业园","2018-08-13 19:27:41"
"云之梦科技AI工程中心","移动平台计算优化高级工程师","18k-30k","深圳 ","经验3-5年","本科及以上","全职","移动端 | C/C++","09:04  ","双休,福利好,空间大,氛围好","岗位职责：","深圳-南山区-南山医院-后海大道2388号怡化金融科技大厦10层","2018-08-13 19:27:44"
