"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"数美杭州研发中心","算法工程师","20k-40k","杭州 ","经验1-3年","本科及以上","全职","广告营销 | 大数据 | NLP | 数据挖掘","07:12  ","大牛如云,待遇给力,海量数据,顶尖团队","360、小米、百度等顶级互联网公司联合投资，顶级大数据公司","杭州-余杭区-东西大道","2018-08-13 23:18:45"
"格纳微算法","卫导专业算法研究工程师","8k-15k","长沙 ","经验1-3年","本科及以上","全职","硬件制造 | 算法","10:16  ","五险一金,餐补,年终奖,旅游拓展","岗位职责：","长沙-岳麓区-麓谷-麓谷企业广场F4栋","2018-08-13 23:18:48"
"好价研发部","算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","电商 | 算法 | 数据挖掘 | 数据分析","16:22  ","扁平管理,股票期权,弹性工作,岗位晋升","岗位职责：","北京-朝阳区-CBD-双井地铁站A口出向北步行3分钟，富力双子座B座2702","2018-08-13 23:18:50"
"京东金融风险管理部","算法工程师","20k-30k","北京 ","经验5-10年","硕士及以上","全职","电商 | 支付 | 算法 | 数据分析","11:55  ","班车,餐补","岗位职责：","北京-大兴区-京东总部","2018-08-13 23:18:53"
"国海网络数据部门","算法","30k-40k","北京 ","经验5-10年","本科及以上","全职","电商 | 大数据 | 算法 | 搜索 | 数据挖掘","2018-08-06  ","团队leader  ","职位描述：","北京-东城区-北京东城区东安定门内国子监箭厂胡同22号雍和别墅","2018-08-13 23:18:56"
"地平线机器人车联网","算法工程师","10k-20k","南京 ","经验不限","硕士及以上","全职","人工智能 | 机器学习","10:38  ","明星公司,大牛团队,福利多多,弹性工时","工作职责","南京-栖霞区-经济开发区兴智路6号兴智科技园A栋20F","2018-08-13 23:19:03"
"景心科技技术部/大数据项目组","算法工程师","18k-28k","广州 ","经验5-10年","硕士及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","17:27  ","福利好,环境好,双休,六险一金","岗位职责： ","广州-天河区-天府路307号3楼（华景新城BRT附近）","2018-08-13 23:19:06"
"孩子王","算法工程师","20k-30k","南京 ","经验5-10年","本科及以上","全职","新零售 | 电商 | 数据挖掘 | 搜索 | 算法","11:41  ","晋升空间,弹性工作","岗位职责：","南京-江宁区-运粮河东路701号-南京麒麟生态科技创新园","2018-08-13 23:19:10"
"云脑科技研发部","算法工程师","15k-30k","深圳 ","经验1-3年","本科及以上","全职","教育 | 广告营销 | 机器学习 | 算法","11:40  ","五险一金,硅谷团队,超多福利,晋升空间","机器学习算法工程师","深圳-福田区-上梅林-步步高大厦","2018-08-13 23:19:13"
"RulerTech然诺","算法工程师","25k-50k","北京 ","经验3-5年","本科及以上","全职","算法 | 机器学习 | 推荐 | NLP","10:47  ","薪酬待遇好 公司氛围好 技术团队好",,"北京-朝阳区-望京-望京摩托罗拉大厦5层","2018-08-13 23:19:17"
"字节跳动Data-视频","算法工程师-视频","25k-45k","北京 ","经验1-3年","本科及以上","全职","算法","11:27  ","六险一金,免费三餐,租房补贴","职位描述：","北京-海淀区-双榆树-北三环中路43号中航广场","2018-08-13 23:19:32"
"京东集团创新发展部","算法工程师","50k-100k","北京 ","经验3-5年","硕士及以上","全职","电商 | 算法 | 数据挖掘","2018-08-08  ","高薪酬,五险一金,股票,京东大佬","岗位职责：","北京-通州区-京东大厦","2018-08-13 23:19:35"
"京东金融","算法工程师","25k-40k","北京 ","经验3-5年","硕士及以上","全职","电商 | 支付 | 算法 | 数据分析","11:55  ","班车,餐补","职责描述：","北京-大兴区-京东总部","2018-08-13 23:19:39"
"趣头条数据中心","算法工程师","30k-60k","北京 ","经验3-5年","本科及以上","全职","广告营销 | 算法 | 数据挖掘","13:47  ","团队大牛,公司前景","岗位职责： 1. 负责用户画像，推荐算法和机器学习平台的搭建; 2. 改进产品的资讯内容推荐系统，优化用户的阅读体验; 岗位要求 1、4年以上互联网工作经验，对自然语言处理、图像语音、广告、推荐系统等任何一个领域有实践经验； 2、对机器学习系统有一定了解；熟悉最优化的基础理论，能够将业务问题转化成相关的优化问题并求解，深刻理解并独立实现过相关算法（回归、决策树、分类问题、深度神经网络、图模型，概率统计，最优化方法等） 3、熟悉常用数据结构，具备扎实的算法基本功，熟悉C++、Python、go等编程语言；编程能力强，代码爱好者加分。 4、良好的业务理解能力和逻辑思维能力，能够从海量数据中发现关键特征，出色的问题分析及解决能力","北京-海淀区-中关村-海淀区苏州街大恒科技大厦北座9层","2018-08-13 23:19:42"
"华为技术有限公司","算法工程师","18k-35k","深圳 ","经验3-5年","本科及以上","全职","通信/网络设备 | 人工智能 | 机器学习 | 数据挖掘 | 算法","08:35  ","创新平台,领导能力强,发展空间大,福利待遇","岗位职责","深圳-龙岗区-坂田-坂田街道办华为基地","2018-08-13 23:19:45"
"蓦然认知科技","算法工程师","25k-45k","北京 ","经验1-3年","本科及以上","全职","算法 | 数据挖掘","15:38  ","比Google 和 Siri 还牛的研发团队","蓦然认知，智能交互决策引擎技术的领航者；","北京-海淀区-中关村-北京市海淀区王庄路1号清华同方科技大厦D座东楼1506室","2018-08-13 23:19:49"
"数美","算法工程师","25k-50k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 大数据 | 人工智能 | 模式识别 | 算法","07:12  ","大牛如云,待遇给力,海量数据,顶尖团队","360、小米、百度等顶级互联网公司联合投资，顶级大数据公司","北京-朝阳区-望京-望京诚盈中心","2018-08-13 23:19:52"
"税友软件数据分析事业部","算法工程师","12k-18k","杭州 ","经验3-5年","本科及以上","全职","大数据 | 算法","17:02  ","周末双休,五险一金,员工旅游,年度体检","任职要求：","杭州-滨江区-南环路3738号税友大厦","2018-08-13 23:19:56"
"新浪微博","算法工程师","20k-25k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习","15:25  ","弹性工作,上市公司,五险一金,互联网平台","具体工作：","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 23:19:59"
"阿拉丁信息科技","算法工程师","22k-30k","杭州 ","经验3-5年","本科及以上","全职","媒体 | 移动互联网 | 算法","14:28  ","五险一金,周末双休,地铁沿线,一线江景","1.负责新闻推荐系统的设计研发；","杭州-滨江区-星耀城1期2302室","2018-08-13 23:20:03"
"明略数据技术部","算法工程师","20k-30k","南京 ","经验3-5年","本科及以上","全职","搜索 | 算法","14:01  ","股票期权,绩效奖金,六险一金,津贴补助","工作职责：1、实现大数据环境下的分布式数据挖掘、机器学习算法；2、使用数据挖掘和机器学习解决企业实际的业务问题；3、探索业界和学术界前沿的数据挖掘、机器学习的理论和实践。岗位要求：1、具有良好的数据挖掘和机器学习背景知识，熟知相关算法；2、具有良好的编程能力，熟知数据结构和基本算法；3、对大数据技术有深入的了解，掌握Hadoop相关技术；4、具有良好的学习能力，对新技术、新知识有强烈的学习热情。优先考虑：1、具有大数据下数据挖掘和机器学习分布式算法实现经历；2、深入理解行业，有行业领域建模经历。待遇福利：比肩北京上海的薪资福利标准","南京-鼓楼区-南大-扬州路1号","2018-08-13 23:20:06"
"去哪儿网携程金融","机器学习/深度学习/数据挖...","20k-40k","上海 ","经验3-5年","硕士及以上","全职","互联网金融 | 支付 | 算法 | 数据挖掘","11:21  ","核心业务,发展空间,团队一流,薪资福利佳","工作职责：1.开展机器学习/深度学习等相关领域研究和开发工作；2.负责搭建深度学习框架，解决金融方向相关的风控决策优化；3.跟踪及研究深度学习前沿技术。任职资格：1.计算机或数学专业研究生及以上学历，且有较好的数学/统计学基础；2.有较强的算法分析和实现能力，熟练掌握java/Python等编程语言，有Linux开发经验；3.熟悉通用机器学习算法，有丰富的利用机器学习算法解决实际业务问题的经验；4.熟悉至少一种DeepLearning训练工具(caffe/tensorflow/theano/keras/mxnet等)；5.熟悉深度学习不同架构的应用场景，了解训练过程中的trick；6.有kaggle等竞赛经历或ImageNet等大规模数据集经历优先","上海-长宁区-北新泾-凌空SOHO","2018-08-13 23:20:11"
"万家乐科技","算法工程师","20k-30k","杭州 ","经验3-5年","本科及以上","全职","算法","11:06  ","团队大牛,五险一金,双休","岗位概述：   ","杭州-西湖区-古荡-黄龙时代广场A座19楼","2018-08-13 23:20:14"
"Club Factory研发部","算法工程师","15k-20k","杭州 ","经验1-3年","硕士及以上","全职","算法 | 数据挖掘","09:31  ","世界级产品,海量数据,技术创新,技术成长快","岗位描述：1.商品的智能排序；2.商品的个性化推荐；3.参与／主导公司各个算法应用系统的设计与开发，包括商品的智能排序，个性化推荐，搜索系统等等；4.探索公司业务，拓展算法的应用范围，包括但不限于物流，仓储，采购，客服等领域；5.参与／主导构建电商领域（商品，产地，生产商，贸易公司等）知识图谱；6.参与／主导构建统一且稳定的算法／机器学习平台。任职要求：1、计算机相关专业，硕士学历及以上；2、精通机器学习方法；在自然语言处理，图像识别，推荐系统，搜索系统方向有实际项目经验者优先； 3、熟练掌握python语言，熟练掌握mysql、mongo等数据库；4、精通Python的机器学习模块；5、有发表cvpr/iccv/eccv/icml/nips/iclr等高水平会议文章者优先；5、自我驱动，自主学习新的理论和算法，并勇于在业务上进行创新。","杭州-西湖区-古荡-文三路478号华星时代广场A座","2018-08-13 23:20:17"
"霖梓控股技术部","算法工程师","20k-30k","杭州 ","经验1-3年","本科及以上","全职","广告营销 | 算法 | 数据挖掘","16:15  ","五险一金,弹性上班,餐补交补","岗位职责：1、通过海量数据挖掘、机器学习等方法，构建用户画像、个性化推荐、预测、 风险控制等系统；2、参与数据挖掘项目的设计、实现、算法调研、优化；3、用户分析、理解及建模，持续提升用户产品体验；4、调研并促进数据挖掘在公司多个业务领域的应用；职位要求：1、计算机、数学相关专业背景；2、1-3年以上算法、海量数据挖掘相关项目经验；3、熟练掌握C/C++/Java/Python/Go/Scala编程语言中的一种4、熟悉常用机器学习，数据挖掘，推荐系统等相关算法；5、有推荐系统、广告、搜索、用户画像、反作弊、预测算法等领域一项以上经验者优先；6、主动性强、学习能力强，易沟通，团队合作精神佳；","杭州-滨江区-江南-星光时代大厦15楼1506-1508","2018-08-13 23:20:20"
"字节跳动","算法工程师-内容","25k-50k","北京 ","经验1-3年","本科及以上","全职","算法","11:27  ","高薪期权，弹性工作，租房补贴，带薪休假","职位职责：1、优化头条各业务评论的排序策略2、优化评论低质内容识别和反作弊的效率3、改进排序架构，优化整体性能职位要求：1、熟悉机器学习排序算法，熟悉文本分类方法2、熟悉linux开发环境，熟悉c++，python 编程者优先3、良好的逻辑思维能力,优秀的分析和解决问题的能力,对挑战性问题充满激情4、良好的团队合作精神,较强的沟通能力","北京市-海淀区-双榆树-北京市海淀区北三环西路43号中航广场","2018-08-13 23:20:36"
