"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"湖南优浪语音核心算法部","自然语言处理工程师","6k-12k","长沙 ","经验不限","本科及以上","全职","算法 | 数据挖掘","2018-08-06  ","发展空间大,周末双休,五险一金","岗位职责：","长沙-岳麓区-岳麓山-麓山南路252号国家超级计算长沙中心","2018-08-13 21:33:14"
"汉云益生","自然语言处理工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","机器学习 | NLP","2018-08-06  ","前沿技术,扁平化管理,周末双休,地铁周边","岗位职责：","北京-朝阳区-三元桥-曙光西里时间国际4号1201","2018-08-13 21:33:17"
"车音智能上海实验室二部","自然语言处理工程师","14k-22k","上海 ","经验3-5年","本科及以上","全职","人工智能 | 算法","08:57  ","弹性工作,节日福利,年度体检,通讯补贴","岗位职责：1、维护现有系统的代码2、编写自然语言处理工具3、处理数据，持续优化和改进算法任职要求：1、 c++/python开发经验2年及以上，计算机相关专业本科及以上2、 熟悉面向对象，逻辑清晰3、 有过算法处理、数据处理、自然语言处理相关经验4、对自然语言处理有浓厚的兴趣","上海-长宁区-北新泾-上海市长宁区金钟路999号虹桥国际科技广场A幢904-906室","2018-08-13 21:33:20"
"金易桔子人工智能研发部门","NLP高级工程师","30k-50k","深圳 ","经验3-5年","本科及以上","全职","NLP | 数据挖掘","16:04  ","人工智能,NLP,自然语言处,物流","职位信息 ","深圳-南山区-软件产业基地","2018-08-13 21:33:23"
"意能通研发部","NLP算法","15k-30k","苏州 ","经验3-5年","硕士及以上","全职","智能硬件 | 人工智能 | 机器学习 | 深度学习 | NLP","09:47  ","优秀团队,股票期权,五险一金,周末双休","岗位职责：","苏州-吴中区-州工业园区纳米技术国家大学科技园E栋202室","2018-08-13 21:33:26"
"精真估数据部","自然语言处理（NLP）负责人","40k-50k","北京 ","经验3-5年","硕士及以上","全职","NLP | 算法 | 数据挖掘","2018-08-06  ","绩效奖金,五险一金,带薪休假,旅游团建","职位描述： 1、搭建NLP系统、平台、团队，新技术研究。","北京-海淀区-苏州街-苏州街16号神州数码大厦3层","2018-08-13 21:33:29"
"新浪微博微博机器学习研发部","机器学习研发部-自然语言...","30k-60k","北京 ","经验3-5年","硕士及以上","全职","机器学习 | NLP | 算法","2018-07-23  ","带薪年假,弹性工作,免费班车","岗位职责：","北京-海淀区-马连洼-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 21:33:32"
"同盾科技","自然语言处理专家-杭州-00145","25k-50k","杭州 ","经验3-5年","本科及以上","全职","NLP | 算法 | 数据挖掘","19:15  ","技术大牛 弹性工作 全员mac","工作职责：1、结合用户行为，提供文本反垃圾算法支持2、优化及维护分词算法的性能3、网络舆情算法的开发，参与知识图谱的构建4、地址解析算法的开发5、负责聚类、分类、词性标注、命名实体识别等自然语言处理研发工作任职要求：1、扎实的编码能力，熟练使C/C++，Python，Java其中一种语言2、熟练掌握tensorflow、scikit-learn、gensim、Word2vec等软件包3、熟悉机器学习和NLP领域的基础理论和常用算法，有舆情及地址解析等相关项目经验者优先4、具备海量文本分析能力，能够提取相关的特征，做文本挖掘相关工作5、在某些领域有实际的项目经验的优先考虑：分词、词性标注、新词发现、词义消歧、情感分析、主题模型、命名实体识别、事件发现、舆情分析、知识图谱;6、较强的分析问题解决问题能力，工作踏实上进，有良好的团队合作意识","杭州-余杭区-仓前-文一西路998号海创园18号楼209-211室","2018-08-13 21:33:34"
"深圳市福客餐饮管理服务有限公司人工智能部","NLP工程师","30k-50k","深圳 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | NLP | 算法","10:47  ","大牛多,创业型,AI独角兽","工作职责：","深圳-南山区-科技园科发路3号长城电脑1号楼二楼东座","2018-08-13 21:33:49"
"平安科技","自然语言处理算法工程师或...","15k-30k","北京 ","经验不限","硕士及以上","全职","机器学习 | 算法","10:24  ","世界50强,带薪年假,节日福利,绩效丰厚",,"北京-朝阳区-亮马桥-新源南路3号平安国际金融中心A座","2018-08-13 21:33:52"
"北大方正信产集团","自然语言处理工程师","20k-25k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 算法 | 大数据 | 移动互联网","09:29  ","团队背景好,学习氛围浓,地理位置佳,博士后站","应用场景：","北京-海淀区-中关村-成府路298号方正大厦","2018-08-13 21:33:55"
"网易推荐技术部","自然语言处理","25k-40k","杭州 ","经验3-5年","本科及以上","全职","大数据 | 人工智能 | 机器学习 | 算法","2018-07-31  ","平台大,环境好,待遇好","职位描述：","杭州-滨江区-长河-西可科技园","2018-08-13 21:33:58"
"比特大陆","NLP开发工程师-深圳-01239","18k-35k","深圳 ","经验1-3年","硕士及以上","全职","大数据 | NLP | 算法 | 数据挖掘","2018-07-24  ","弹性工作,年底双薪,丰厚福利,极佳环境","岗位职责：","深圳-南山区-科技园-尚美科技大厦","2018-08-13 21:34:02"
"蚂蚁短租技术部","自然语言处理NLP算法实习生","8k-10k","北京 ","经验1年以下","本科及以上","实习","大数据 | NLP | 算法 | 数据挖掘","10:05  ","职位发展空,转正机会","工作职责：","北京-海淀区-西北旺-新兴产业联盟大厦","2018-08-13 21:34:05"
"探迹产品研发部","NLP算法工程师","8k-16k","广州 ","经验应届毕业生","本科及以上","全职","机器学习 | 深度学习 | NLP | 算法","09:39  ","大数据AI,五险一金,技术驱动,地铁口","工作职责：","广州-番禺区-大学城-数字家庭研发中心一期研发大厦","2018-08-13 21:34:08"
"FutureData数据部","自然语言处理工程师","12k-24k","合肥 ","经验1-3年","本科及以上","全职","NLP | 算法 | 数据挖掘","2018-08-03  ","五险一金,竞争力薪资,周末双休,良好氛围","    Future Data是国内最早致力于司法业务量化分析、提供司法大数据服务的企业之一。本着专业化、精英化的发展理想，专注于司法行业的数据分析、人工智能和信息化咨询等方面的业务拓展，帮助客户提升信息系统智能化并发现数据的潜在价值。    我们的团队来自巴黎综合理工大学、法国里昂大学、北京大学、中国科学技术大学、华东政法大学，北京科技大学、浙江大学等知名院校，我们拥有IBM、Cisco、Murex、华为、知名律所、法院的工作经验。Future Data是一支朝气蓬勃的创业团队，我们致力于推动司法领域的人工智能发展。","合肥-高新区-创新产业园2期E2栋侨梦苑8层","2018-08-13 21:34:12"
,,,,,,,,,,,,"2018-08-13 21:34:14"
"大数医达","自然语言处理&机器学...","25k-45k","北京 ","经验不限","硕士及以上","全职","算法 | 数据挖掘","2018-07-18  ","弹性工作,扁平化管理,年终奖","岗位职责：","北京-海淀区-中关村软件园孵化器1号楼","2018-08-13 21:34:17"
"爱云校知识库","数据挖掘/自然语言处理/机...","25k-50k","北京 ","经验3-5年","本科及以上","全职","推荐 | 数据挖掘 | NLP | 算法","20:44  ","期权激励,大牛带,平台发展快,个人成长快","工作职责： 从事知识图谱算法的优化工作   职责要求","北京-朝阳区-望京sohoT1B座21层","2018-08-13 21:34:21"
"筷子科技技术部","NLP高级工程师","25k-35k","广州 ","经验3-5年","硕士及以上","全职","广告营销 | 移动互联网 | 人工智能 | NLP | 算法","15:36  ","有技术挑战,成长空间大,氛围好,扁平化管理","职位描述：","广州-越秀区-水荫路119号星光映景大厦23层05-08单元","2018-08-13 21:34:23"
"京东集团搜素与大数据","搜索NLP算法专家","20k-40k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","10:50  ","发展好,平台大,福利好","工作职责：","北京-朝阳区-大屯-北辰世纪中心A座","2018-08-13 21:34:26"
"乐视","自然语言处理算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 搜索 | 推荐 | 算法","3天前  ","搜索推荐核心技术","岗位描述：","北京-朝阳区-朝阳公园-北京市朝阳区姚家园路105号乐视大厦✉","2018-08-13 21:34:31"
"美团点评智能技术中心","自然语言处理资深专家","55k-70k","北京 ","经验5-10年","本科及以上","全职","机器学习 | 深度学习 | NLP | 算法","15:23  ","大牛云集,前沿技术,核心部门,弹性工作","负责自然语言处理技术的研发和公司内的应用落地。具体工作包含但不限于文本分析、语义计算、深度学习、机器翻译、智能对话。","北京-朝阳区-望京-望京国际研发园","2018-08-13 21:34:37"
"蚂蚁短租技术部","自然语言处理NLP算法工程师","8k-10k","北京 ","经验应届毕业生","本科及以上","实习","大数据 | NLP | 算法 | 数据挖掘","10:05  ","技术氛围好,成长型公司,领导好,奖金多","工作职责：","北京-海淀区-西北旺-新兴产业联盟大厦","2018-08-13 21:34:52"
"探迹研发部","高级NLP算法工程师","15k-30k","广州 ","经验5-10年","本科及以上","全职","智能硬件 | 机器学习 | NLP | 算法","09:39  ","大数据AI,带团队,期权激励,五险一金","工作职责：","广州-番禺区-大学城-数字家庭研发中心一期研发大厦","2018-08-13 21:34:55"
"农信互联云平台","NLP应用工程师","5k-10k","厦门 ","经验3-5年","本科及以上","全职","大数据 | 智能硬件 | 数据挖掘","09:46  ","六险一金,带薪年假,股票期权,无限晋升","岗位职责：","厦门-集美区-福建省厦门市集美区杏林湾运营中心9号楼11层","2018-08-13 21:34:58"
"沪江","资深自然语言处理研发工程师","30k-50k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 深度学习 | NLP | 算法","2018-08-09  ","上市前夜,弹性办公,周末双休","工作职责:-负责开发和提高基础NLP模块：面向多语言的分词、词性标注、Text Normalization、命名实体识别、指代消歧、Parsing等；-负责对话过程中的领域（场景）设计及开发对应的Domain、Intent和Semantic Slot的处理模块；-负责开发并利用文本分类，聚类等算法来进行大规模的文本处理；-负责开发面向教育的知识图谱，为对话系统提供支撑；-负责上述系统的编程、测试与部署；任职资格:-熟悉自然语言处理领域的基本概念和问题，包括：分词、词性标注、命名实体识别、语法分析、语言模型、文档分类等；-熟悉自然语言处理的常用技术和算法，包括：HMM、CRF、SVM等；-熟悉深度学习技术在NLP领域的理论及进展，包括：RNN、Attention、Seq2Seq等；-实际从事过文本处理相关的技术工作，如Query解析、文本检索、对话聊天系统、知识问答系统、机器翻译、情感分析者更佳；-从事过话题分析、多轮次自然语言对话的候选者最佳；-熟悉C/C++语言及Python等脚本语言编程，对数据结构和算法设计有较为深刻的理解-有相关机器学习背景、能够跟踪深度学习技术者更优-具备优秀的逻辑思维能力，善于解决问题和分析问题 -有强烈的上进心和求知欲，较强的沟通能力和学习能力","北京-海淀区-五道口-北京市海淀区五道口东升大厦","2018-08-13 21:35:02"
"触宝大数据事业群","自然语言处理高级工程师","30k-50k","上海 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","09:35  ","10亿用户,行业独角兽,股票期权,环境极客","工作职责：负责新一代触宝输入法的研发，通过NLP技术，实现对用户的多维度理解，提高输入效率，使输入法更加智能化。职位要求：1、 深刻掌握机器学习、自然语言处理、数理分析的基础理论，并有一定实战经验；2、 扎实的数学基础，良好的数学建模能力；3、 熟练掌握各种自然语言处理相关的机器学习模型，包括但不局限于（语言模型、MaxEnt、Plsa/lda，w2v，CNN/RNN）等；4、 掌握C/C++、PHP、Python、Shell等至少一门常用语言，熟悉数据结构和算法，并能够合理使用；5、 熟悉分布式/高性能计算系统，有hadoop、Spark、mpi等开发经验者优先；6、 熟练使用机器学习框架，TensorFlow，pytorch等；7、 对用户和产品有较好的理解与认知，有技术驱动产品经验者优先；8、 对ner、对话系统、翻译、搜索系统等某一领域有深入研究。","上海-徐汇区-漕宝路-虹梅路2007号7号楼","2018-08-13 21:35:04"
